agent_id, n_trial, n_agents, iters, cost
0,None,3,8,489.79550263339235,
1,None,3,8,236.3374087168393,
2,None,3,8,364.0848941919738,
1,None,3,9,242.6911496349693,
0,None,3,9,502.98445369981044,
2,None,3,9,373.8813045893697,
0,None,3,10,511.86642371232045,
1,None,3,10,246.9698297175596,
2,None,3,10,380.4777351649744,
0,None,3,11,517.8259622816071,
2,None,3,11,384.903222374911,
1,None,3,11,249.84063046567633,
0,None,3,12,521.81506587878,
2,None,3,12,387.8651680475309,
1,None,3,12,251.76222795976986,
1,None,3,13,253.04646840381724,
0,None,3,13,524.4810477797685,
2,None,3,13,389.8444878164866,
0,None,3,14,526.2609389304381,
1,None,3,14,253.90387894576247,
2,None,3,14,391.16582063754953,
0,None,3,15,527.44845225704,
1,None,3,15,254.47594128179867,
2,None,3,15,392.047315553804,
0,None,3,16,528.2403954742318,
2,None,3,16,392.6351297249788,
1,None,3,16,254.8574556473855,
0,None,3,17,528.7683872457751,
2,None,3,17,393.0269976356198,
1,None,3,17,255.11182095515397,
2,None,3,18,393.2881913589393,
0,None,3,18,529.1203381105145,
1,None,3,18,255.28138275388216,
0,None,3,1,60.09758387825536,
2,None,3,1,44.55635281424705,
1,None,3,1,29.0583744798619,
0,None,3,2,165.00441515222812,
2,None,3,2,122.6941421591594,
1,None,3,2,79.78282381028198,
0,None,3,3,263.73395488036795,
1,None,3,3,127.48903087329946,
2,None,3,3,196.185947921611,
0,None,3,4,342.2299298346317,
1,None,3,4,165.4050783544939,
2,None,3,4,254.5927046769504,
2,None,3,5,297.67162409402516,
0,None,3,5,400.1427696670616,
1,None,3,5,193.3724073519834,
0,None,3,6,441.20739865818297,
1,None,3,6,213.20023596133393,
2,None,3,6,328.2111558738505,
0,None,3,7,469.6623295411646,
1,None,3,7,226.9380245318733,
2,None,3,7,349.36921922251923,
0,None,3,8,489.1043269553705,
1,None,3,8,236.3237416144458,
2,None,3,8,363.82349151687947,
2,None,3,9,373.61128313786304,
0,None,3,9,502.27121596872246,
1,None,3,9,242.67980959954718,
0,None,3,10,511.13796921861154,
2,None,3,10,380.2017943871275,
1,None,3,10,246.95994604568955,
1,None,3,11,249.8316481443742,
0,None,3,11,517.0870773396317,
2,None,3,11,384.623241143478,
1,None,3,12,251.753797708751,
0,None,3,12,521.0690631940378,
2,None,3,12,387.58244089779186,
0,None,3,13,523.7302038986433,
1,None,3,13,253.03837275328777,
2,None,3,13,389.5599004424828,
2,None,3,14,390.87997601393283,
0,None,3,14,525.5068104077352,
1,None,3,14,253.89598380316218,
0,None,3,15,526.692099420694,
1,None,3,15,254.46816474925484,
2,None,3,15,391.76062271407477,
2,None,3,16,392.3478654096943,
0,None,3,16,527.4825386196784,
1,None,3,16,254.84974820211863,
2,None,3,17,392.7393487087527,
1,None,3,17,255.1041529804098,
0,None,3,17,528.0095146420542,
0,None,3,18,528.3607801928607,
1,None,3,18,255.27373676319567,
2,None,3,18,393.0002838052805,
None,3,3.2000000000000015,True,529.2538273907923,10,0.1,0.3,False,0.13715993834398432,0.0186804581247047, 100,[0.078 0.096 0.064],
