agent_id, n_trial, n_agents, iters, cost
2,None,3,5,153.4251524512839,
1,None,3,5,123.9373654521589,
0,None,3,6,446.6461800460101,
2,None,3,6,169.03873678321037,
1,None,3,6,135.93963696951786,
0,None,3,7,469.3384484723258,
2,None,3,7,179.85909089844597,
1,None,3,7,144.2411578192589,
1,None,3,8,149.90343317492793,
0,None,3,8,484.79739977572603,
2,None,3,8,187.25294157514594,
0,None,3,9,495.2454170500446,
1,None,3,9,153.73190143225855,
2,None,3,9,192.26086910248299,
0,None,3,10,502.27157086066177,
1,None,3,10,156.3060645025173,
2,None,3,10,195.63362744782486,
0,None,3,11,506.98097576351313,
2,None,3,11,197.89681058690542,
1,None,3,11,158.03065817235935,
1,None,3,12,159.1833908834172,
2,None,3,12,199.4118247762855,
0,None,3,12,510.13098265826756,
0,None,3,13,512.235092120064,
1,None,3,13,159.9527307011028,
2,None,3,13,200.42442045711803,
1,None,3,14,160.4656960208035,
0,None,3,14,513.6393482826971,
2,None,3,14,201.10052341898395,
0,None,3,15,514.5760085517998,
2,None,3,15,201.55165291862863,
1,None,3,15,160.8075102205861,
0,None,3,16,515.2005547542406,
1,None,3,16,161.03518985326227,
2,None,3,16,201.85253940054358,
0,None,3,17,515.6168981141375,
1,None,3,17,161.18680952181197,
2,None,3,17,202.05316389470772,
0,None,3,18,515.894409534678,
2,None,3,18,202.18691241087362,
1,None,3,18,161.28776429006172,
2,None,3,1,23.975173391589905,
1,None,3,1,21.09543991224257,
0,None,3,1,104.50902737165617,
2,None,3,2,63.870081385555416,
0,None,3,2,187.03609080999223,
1,None,3,2,50.62050986942244,
1,None,3,3,78.35945509178617,
0,None,3,3,265.93411300001446,
2,None,3,3,101.43472361201952,
2,None,3,4,131.3139382812258,
1,None,3,4,100.37737409325035,
0,None,3,4,326.58135101112214,
0,None,3,5,371.0129758885555,
1,None,3,5,116.59557014435293,
2,None,3,5,153.36574149999458,
0,None,3,6,402.36204122403245,
2,None,3,6,169.00640007450005,
1,None,3,6,128.07754805756784,
2,None,3,7,179.84675452679056,
1,None,3,7,136.0218521711133,
0,None,3,7,424.00693482227865,
0,None,3,8,438.7622505016419,
1,None,3,8,141.4420979047132,
2,None,3,8,187.25496855237085,
2,None,3,9,192.2730167857344,
1,None,3,9,145.10791383017852,
0,None,3,9,448.7433757407773,
0,None,3,10,455.4638212752972,
1,None,3,10,147.57332483033048,
2,None,3,10,195.652812795947,
1,None,3,11,149.2254368792169,
2,None,3,11,197.92084388188474,
0,None,3,11,459.9707606461718,
0,None,3,12,462.9869686983262,
2,None,3,12,199.43917475462638,
1,None,3,12,150.32995754089058,
0,None,3,13,465.0026459795249,
2,None,3,13,200.4540279231255,
1,None,3,13,151.0672674223102,
1,None,3,14,151.5589687390176,
0,None,3,14,466.34859428908413,
2,None,3,14,201.13166145493682,
2,None,3,15,201.58382554138197,
0,None,3,15,467.24776872961377,
1,None,3,15,151.88667183039973,
1,None,3,16,152.10498893419606,
0,None,3,16,467.8473169717432,
2,None,3,16,201.88540968202673,
0,None,3,17,468.24697823027645,
2,None,3,17,202.08650373126227,
1,None,3,17,152.2503970889068,
0,None,3,18,468.5133505819598,
2,None,3,18,202.22056778591408,
1,None,3,18,152.34723079542331,
2,None,3,1,23.80936692700033,
1,None,3,1,19.111013345559154,
0,None,3,1,83.17210194606344,
1,None,3,2,47.63445611397587,
0,None,3,2,162.80755856289292,
2,None,3,2,63.724524623442726,
2,None,3,3,101.31410817840498,
1,None,3,3,74.43884712682647,
0,None,3,3,235.91220542772626,
0,None,3,4,293.3614755982681,
1,None,3,4,95.71971360991918,
2,None,3,4,131.21681107667405,
0,None,3,5,335.40787367761055,
1,None,3,5,111.39828554141233,
2,None,3,5,153.2880063411057,
1,None,3,6,122.5004056418618,
2,None,3,6,168.94353879518158,
0,None,3,6,365.06066598530646,
0,None,3,7,385.52088928757996,
2,None,3,7,179.79480351243012,
1,None,3,7,130.1833052768761,
1,None,3,8,135.4261109061719,
2,None,3,8,187.2107949168942,
0,None,3,8,399.46415484917,
0,None,3,9,408.89420353215496,
1,None,3,9,138.97250411679428,
2,None,3,9,192.23428267819702,
2,None,3,10,195.61783361020994,
1,None,3,10,141.35797166174234,
0,None,3,10,415.23480259713597,
1,None,3,11,142.9567512129809,
0,None,3,11,419.48245427647254,
2,None,3,11,197.88843284384032,
0,None,3,12,422.3212192778191,
1,None,3,12,144.02576959171165,
2,None,3,12,199.40850844206955,
1,None,3,13,144.73947876089608,
2,None,3,13,200.42454105466413,
0,None,3,13,424.2153708373426,
0,None,3,14,425.47925638028005,
2,None,3,14,201.10296890833143,
1,None,3,14,145.21550446065405,
0,None,3,15,426.3222738634251,
1,None,3,15,145.532801118913,
2,None,3,15,201.5556664011114,
2,None,3,16,201.85760792407845,
0,None,3,16,426.88438197278833,
1,None,3,16,145.74421181228394,
2,None,3,17,202.0589409861044,
1,None,3,17,145.88503709280272,
0,None,3,17,427.259108577195,
1,None,3,18,145.97882992612483,
0,None,3,18,427.50888821148624,
2,None,3,18,202.19316465541655,
1,None,3,1,17.75248756553463,
0,None,3,1,73.2057348219976,
2,None,3,1,23.678079536869113,
0,None,3,2,141.49310059862967,
1,None,3,2,45.56690696069004,
2,None,3,2,63.60722978229923,
0,None,3,3,210.16205768872365,
2,None,3,3,101.2150684906528,
1,None,3,3,71.70899738126093,
1,None,3,4,92.4671219677396,
0,None,3,4,264.4193399450625,
2,None,3,4,131.1350695930198,
0,None,3,5,307.10068486091984,
1,None,3,5,107.76261989665653,
2,None,3,5,153.22048373224985,
1,None,3,6,118.59474774359812,
0,None,3,6,333.3509080822569,
2,None,3,6,168.88675885912124,
0,None,3,7,351.5592417958264,
1,None,3,7,126.09164638909996,
2,None,3,7,179.74583172994588,
0,None,3,8,363.99703961197565,
1,None,3,8,131.20806202163658,
2,None,3,8,187.16733738876042,
0,None,3,9,372.4148158840721,
1,None,3,9,134.66930600652023,
2,None,3,9,192.19464607178438,
0,None,3,10,378.0793221946334,
1,None,3,10,136.99772071604494,
2,None,3,10,195.5808103950124,
0,None,3,11,381.8773761348192,
1,None,3,11,138.55840670724248,
2,None,3,11,197.85318082897868,
1,None,3,12,139.60204780854073,
0,None,3,12,384.4181594486952,
2,None,3,12,199.37444893488612,
0,None,3,13,386.11540037469916,
1,None,3,13,140.29887563848916,
2,None,3,13,200.39128051990576,
2,None,3,14,201.07024170456023,
0,None,3,14,387.2481131028417,
1,None,3,14,140.76368207788585,
1,None,3,15,141.07352686584414,
0,None,3,15,388.00363109772127,
2,None,3,15,201.52329419235596,
0,None,3,16,388.50737983061646,
1,None,3,16,141.2799898162682,
2,None,3,16,201.8254714765105,
0,None,3,17,388.84318583450414,
1,None,3,17,141.41753071742204,
2,None,3,17,202.0269608322124,
0,None,3,18,389.0670102046228,
1,None,3,18,141.5091436061669,
2,None,3,18,202.16128796218672,
1,None,3,1,16.76583174228628,
0,None,3,1,63.2288186339773,
2,None,3,1,23.588722430094194,
0,None,3,2,131.85505031653173,
1,None,3,2,44.01046036946984,
2,None,3,2,63.52519956577449,
0,None,3,3,195.972535030272,
1,None,3,3,69.62203848181463,
2,None,3,3,101.14357077623818,
1,None,3,4,89.9625415960696,
0,None,3,4,246.69199653775505,
2,None,3,4,131.07381139148507,
1,None,3,5,104.95255628308058,
0,None,3,5,283.9602826019934,
2,None,3,5,153.16774168220078,
0,None,3,6,310.29656647003367,
1,None,3,6,115.56975742836943,
2,None,3,6,168.84062828580514,
0,None,3,7,328.49258895156316,
2,None,3,7,179.70453841571535,
1,None,3,7,122.9187404401458,
1,None,3,8,127.93472447165502,
0,None,3,8,340.89359160321544,
2,None,3,8,187.12947741929662,
1,None,3,9,131.3283509068767,
0,None,3,9,349.27330793308107,
2,None,3,9,192.15917441058684,
1,None,3,10,133.61148475968696,
2,None,3,10,195.5469771722918,
0,None,3,10,354.9051618857286,
0,None,3,11,358.6771690256372,
2,None,3,11,197.82046052670665,
1,None,3,11,135.14195253928276,
1,None,3,12,136.1654725327709,
0,None,3,12,361.19794548433936,
2,None,3,12,199.34247909409382,
0,None,3,13,362.88017855722495,
1,None,3,13,136.84892191909813,
2,None,3,13,200.35981393681854,
2,None,3,14,201.0391111539907,
0,None,3,14,364.00182158900407,
1,None,3,14,137.30484142994726,
0,None,3,15,364.74928035757466,
1,None,3,15,137.60878644963853,
2,None,3,15,201.492387244497,
1,None,3,16,137.81133423383187,
2,None,3,16,201.79471289996138,
0,None,3,16,365.247223424734,
2,None,3,17,201.99630047596975,
1,None,3,17,137.94627761021513,
0,None,3,17,365.57888410343406,
0,None,3,18,365.7997709751623,
2,None,3,18,202.13069249675968,
1,None,3,18,138.03616742313818,
1,None,3,1,16.032116596882865,
2,None,3,1,23.525167550418775,
0,None,3,1,55.935587938281714,
1,None,3,2,42.78056957222901,
0,None,3,2,121.88516695589678,
2,None,3,2,63.467966928951626,
0,None,3,3,183.69919736063696,
1,None,3,3,67.93011809660257,
2,None,3,3,101.09485198752438,
0,None,3,4,232.70513698556803,
1,None,3,4,87.90712911971423,
2,None,3,4,131.03293654955488,
1,None,3,5,102.63163532076663,
0,None,3,5,268.77702040128696,
2,None,3,5,153.13314121074188,
1,None,3,6,113.06233458165833,
2,None,3,6,168.8106982937467,
0,None,3,6,294.3042797397959,
1,None,3,7,120.28323044707543,
0,None,3,7,311.96256783869427,
2,None,3,7,179.67794240107816,
1,None,3,8,125.21243775649214,
2,None,3,8,187.10519945646482,
0,None,3,8,324.00949740716635,
1,None,3,9,128.54777230349546,
0,None,3,9,332.15723001670267,
2,None,3,9,192.13648020401573,
1,None,3,10,130.79195924391885,
0,None,3,10,337.63745166115615,
2,None,3,10,195.52535197914312,
0,None,3,11,341.31042679331904,
1,None,3,11,132.29649463041468,
2,None,3,11,197.79955060315442,
0,None,3,12,343.7665156328333,
1,None,3,12,133.30278585774676,
2,None,3,12,199.3220446091587,
1,None,3,13,133.97480504566914,
2,None,3,13,200.33969385267102,
0,None,3,13,345.40646468340344,
1,None,3,14,134.42314810573836,
0,None,3,14,346.50043921422156,
2,None,3,14,201.01919811254174,
1,None,3,15,134.72207390242227,
0,None,3,15,347.22977089126397,
2,None,3,15,201.4726100698392,
1,None,3,16,134.9212976847331,
0,None,3,16,347.7158223536456,
2,None,3,16,201.77502461381792,
1,None,3,17,135.05404015041938,
2,None,3,17,201.97667018593663,
0,None,3,17,348.0396715749254,
0,None,3,18,348.2554204375745,
1,None,3,18,135.14247282564034,
2,None,3,18,202.11109995293265,
1,None,3,1,15.49735583269246,
2,None,3,1,23.472560527809765,
0,None,3,1,50.332782130376316,
0,None,3,2,114.22305484671402,
1,None,3,2,41.8305318903379,
2,None,3,2,63.41895580009522,
0,None,3,3,174.22620320276724,
1,None,3,3,66.59704989239548,
2,None,3,3,101.05137839907594,
1,None,3,4,86.2750736024719,
2,None,3,4,130.9946794244329,
0,None,3,4,221.86144827578488,
1,None,3,5,100.7827101283147,
0,None,3,5,256.9616396752221,
2,None,3,5,153.09908271987152,
0,None,3,6,281.82277604435274,
1,None,3,6,111.06204479203961,
2,None,3,6,168.77976766912278,
1,None,3,7,118.17959611068635,
2,None,3,7,179.64924076026384,
0,None,3,7,299.03275261357766,
1,None,3,8,123.039169566256,
0,None,3,8,310.7810839100538,
2,None,3,8,187.0780426554284,
1,None,3,9,126.32796361720966,
0,None,3,9,318.73109386209075,
2,None,3,9,192.11037441222163,
1,None,3,10,128.5412012436803,
2,None,3,10,195.49995197985112,
0,None,3,10,324.0808003202476,
0,None,3,11,327.66775263970845,
1,None,3,11,130.025219956051,
2,None,3,11,197.7746200472925,
1,None,3,12,131.01793677639594,
2,None,3,12,199.29742398911603,
0,None,3,12,330.06717175797365,
2,None,3,13,200.31527663423935,
0,None,3,13,331.6697837286656,
1,None,3,13,131.68098527316798,
0,None,3,14,332.7391465628263,
1,None,3,14,132.12340405149564,
2,None,3,14,200.9949137037634,
2,None,3,15,201.44841198996275,
0,None,3,15,333.45224345150115,
1,None,3,15,132.4184188530559,
1,None,3,16,132.61506115919443,
0,None,3,16,333.92757716021123,
2,None,3,16,201.75088241932852,
2,None,3,17,201.95256402885346,
0,None,3,17,334.2443447541845,
1,None,3,17,132.74609976602315,
1,None,3,18,132.83340778902922,
0,None,3,18,334.4554104815963,
2,None,3,18,202.08701694690444,
2,None,3,1,23.41187658989256,
1,None,3,1,15.156971544746497,
0,None,3,1,45.99841901690421,
0,None,3,2,108.21080369018026,
1,None,3,2,41.214284506366866,
2,None,3,2,63.35629730544236,
0,None,3,3,166.70536856019152,
1,None,3,3,65.7287524880296,
2,None,3,3,100.98905937213623,
0,None,3,4,213.17927344211884,
2,None,3,4,130.93363132043345,
1,None,3,4,85.21162797321843,
0,None,3,5,247.44438921347793,
2,None,3,5,153.03943561079896,
1,None,3,5,99.57873439446801,
0,None,3,6,271.7259210276158,
1,None,3,6,109.76062168244165,
2,None,3,6,168.72132647811696,
0,None,3,7,288.541513654021,
2,None,3,7,179.59172935064404,
1,None,3,7,116.8120327527985,
0,None,3,8,300.0245781796273,
1,None,3,8,121.62728186371392,
2,None,3,8,187.02120541494625,
0,None,3,9,307.7973809585038,
1,None,3,9,124.88659970170711,
2,None,3,9,192.0540074448734,
0,None,3,10,313.02917861634705,
2,None,3,10,195.44390445201665,
1,None,3,10,127.08032732976041,
0,None,3,11,316.53785396760276,
1,None,3,11,128.55146938727873,
2,None,3,11,197.718785285257,
0,None,3,12,318.88536734061256,
2,None,3,12,199.2417287609237,
1,None,3,12,129.53570195680686,
0,None,3,13,320.4535772494216,
1,None,3,13,130.19316565371224,
2,None,3,13,200.25967172541064,
0,None,3,14,321.50014068918176,
1,None,3,14,130.63191002177535,
2,None,3,14,200.93936657709594,
0,None,3,15,322.1981248583595,
2,None,3,15,201.39290142057183,
1,None,3,15,130.92450779757132,
2,None,3,16,201.69539472238046,
0,None,3,16,322.6634376603797,
1,None,3,16,131.11956020938803,
2,None,3,17,201.89709047548305,
0,None,3,17,322.9735578603672,
1,None,3,17,131.24955289884488,
0,None,3,18,323.1802120329118,
1,None,3,18,131.33617274913206,
2,None,3,18,202.03155202736022,
0,None,3,1,42.68090510734773,
1,None,3,1,14.94481449425007,
2,None,3,1,23.352908659827946,
1,None,3,2,40.82725337623558,
2,None,3,2,63.28963820376369,
0,None,3,2,103.49054414476333,
1,None,3,3,65.18411395151487,
2,None,3,3,100.91714280382448,
0,None,3,3,160.70161637268407,
2,None,3,4,130.85842449133088,
1,None,3,4,84.54641786162055,
0,None,3,4,206.17455311713508,
1,None,3,5,98.82763211136837,
2,None,3,5,152.96221993408955,
0,None,3,5,239.7122586070264,
1,None,3,6,108.9505445055084,
2,None,3,6,168.64288186160067,
0,None,3,6,263.4843936543376,
1,None,3,7,115.96229023124735,
2,None,3,7,179.51252183503863,
0,None,3,7,279.95071468664315,
1,None,3,8,120.75118122273267,
2,None,3,8,186.94151463493844,
0,None,3,8,291.1972929271344,
1,None,3,9,123.99310892361194,
2,None,3,9,191.97400381540453,
0,None,3,9,298.8111967970296,
2,None,3,10,195.3636940518057,
1,None,3,10,126.17541187907945,
0,None,3,10,303.93672775375467,
1,None,3,11,127.63906687037053,
0,None,3,11,307.3745376598776,
2,None,3,11,197.63843569909258,
0,None,3,12,309.67487329261496,
1,None,3,12,128.61839953200743,
2,None,3,12,199.16128404524378,
1,None,3,13,129.27265863520853,
0,None,3,13,311.2117051872836,
2,None,3,13,200.1791612055421,
1,None,3,14,129.70930766536966,
2,None,3,14,200.85881012622752,
0,None,3,14,312.23740916217673,
1,None,3,15,130.00053535925508,
2,None,3,15,201.31231270434213,
0,None,3,15,312.9215290013978,
1,None,3,16,130.19469174681953,
0,None,3,16,313.377626861082,
2,None,3,16,201.61478324441714,
1,None,3,17,130.3240982795734,
2,None,3,17,201.8164628998155,
0,None,3,17,313.6816216847772,
1,None,3,18,130.4103345554814,
0,None,3,18,313.8842034873359,
2,None,3,18,201.95091305352855,
0,None,3,1,40.14825360446738,
2,None,3,1,23.299594651858374,
1,None,3,1,14.815129475991336,
1,None,3,2,40.593233790109124,
0,None,3,2,99.74727787489049,
2,None,3,2,63.22366207692709,
1,None,3,3,64.85803864790986,
0,None,3,3,155.83871983063358,
2,None,3,3,100.8407954255082,
0,None,3,4,200.43216329671438,
2,None,3,4,130.77455840714828,
1,None,3,4,84.15126160785455,
1,None,3,5,98.38413584201852,
0,None,3,5,233.3272038766921,
2,None,3,5,152.87316437628166,
1,None,3,6,108.47440871966909,
0,None,3,6,256.6472979704792,
2,None,3,6,168.55032177603852,
1,None,3,7,115.46454657585872,
0,None,3,7,272.8025507924689,
2,None,3,7,179.4176175434739,
1,None,3,8,120.23929354341738,
0,None,3,8,283.8378760567361,
2,None,3,8,186.84504773010235,
1,None,3,9,123.47202316110433,
2,None,3,9,191.87649567313983,
0,None,3,9,291.309478516947,
1,None,3,10,125.64836667066174,
0,None,3,10,296.3396417816218,
2,None,3,10,195.26549122315535,
1,None,3,11,127.10816833119394,
0,None,3,11,299.7137419054458,
2,None,3,11,197.53976845109574,
1,None,3,12,128.08501190858112,
0,None,3,12,301.9716010513915,
2,None,3,12,199.06230558711198,
1,None,3,13,128.73766373022247,
0,None,3,13,303.480147369241,
2,None,3,13,200.07997370185163,
1,None,3,14,129.17327484777664,
0,None,3,14,304.48702907780404,
2,None,3,14,200.75948187994072,
1,None,3,15,129.46383212468032,
2,None,3,15,201.2128895019329,
0,None,3,15,305.15862880085774,
1,None,3,16,129.65755530057695,
2,None,3,16,201.5152958576363,
0,None,3,16,305.60640014499756,
1,None,3,17,129.78668177136245,
0,None,3,17,305.9048577344975,
2,None,3,17,201.71693205866634,
0,None,3,18,306.1037571290391,
1,None,3,18,129.87273690599665,
2,None,3,18,201.8513527529125,
1,None,3,1,14.737160281268745,
0,None,3,1,38.1220483036672,
2,None,3,1,23.249897140742014,
1,None,3,2,40.458322657283915,
0,None,3,2,96.6216406843454,
2,None,3,2,63.159962937868904,
1,None,3,3,64.67474331038146,
0,None,3,3,151.69766737131337,
2,None,3,3,100.76497145035135,
0,None,3,4,195.49572279385075,
2,None,3,4,130.68949664996387,
1,None,3,4,83.9329416523658,
1,None,3,5,98.14215587454984,
0,None,3,5,227.81082808235678,
2,None,3,5,152.78144891128048,
0,None,3,6,250.7235975184609,
1,None,3,6,108.21699982257034,
2,None,3,6,168.45394935315989,
0,None,3,7,266.598799821477,
2,None,3,7,179.31803675375025,
1,None,3,7,115.1972708092816,
1,None,3,8,119.96577875355305,
0,None,3,8,277.444026656019,
2,None,3,8,186.74327636960226,
1,None,3,9,123.19458976681015,
0,None,3,9,284.78760263354366,
2,None,3,9,191.7732363638268,
1,None,3,10,125.36848216901878,
0,None,3,10,289.73196638978044,
2,None,3,10,195.16122415209767,
1,None,3,11,126.82675461300158,
0,None,3,11,293.04874335244057,
2,None,3,11,197.43481989313193,
0,None,3,12,295.26837828603595,
2,None,3,12,198.95689651518654,
1,None,3,12,127.80264577105983,
0,None,3,13,296.7514662525123,
2,None,3,13,199.97425351256928,
1,None,3,13,128.4547051528944,
1,None,3,14,128.88994813044644,
0,None,3,14,297.74140419183976,
2,None,3,14,200.65355149641354,
1,None,3,15,129.18027686841927,
0,None,3,15,298.401731719856,
2,None,3,15,201.10681708396828,
0,None,3,16,298.84200569881835,
1,None,3,16,129.37385831365123,
2,None,3,16,201.40912744047776,
0,None,3,17,299.1354771685315,
1,None,3,17,129.50289698987015,
2,None,3,17,201.61069874142842,
0,None,3,18,299.33106065179305,
1,None,3,18,129.588897813427,
2,None,3,18,201.74507555066947,
2,None,3,1,23.2014009475925,
1,None,3,1,14.690779875550824,
0,None,3,1,36.495951400856555,
1,None,3,2,40.38581513689921,
0,None,3,2,94.00604004577954,
2,None,3,2,63.098197348352414,
1,None,3,3,64.58190700365414,
0,None,3,3,148.16145452241435,
2,None,3,3,100.69142628417347,
1,None,3,4,83.8267275315792,
0,None,3,4,191.2344311252675,
2,None,3,4,130.60668999394676,
1,None,3,5,98.0278201810624,
2,None,3,5,152.69177175191095,
0,None,3,5,223.01872644923228,
1,None,3,6,108.09797824451948,
0,None,3,6,245.55754746601832,
2,None,3,6,168.35933814540616,
0,None,3,7,261.17505543741447,
1,None,3,7,115.07565413297263,
2,None,3,7,179.21995120856775,
0,None,3,8,271.84504819089,
2,None,3,8,186.6427748128663,
1,None,3,8,119.84278396405954,
1,None,3,9,123.07090129067832,
0,None,3,9,279.070443649205,
2,None,3,9,191.67106851084893,
1,None,3,10,125.24447237041242,
2,None,3,10,195.05791340488437,
0,None,3,10,283.93551835244506,
0,None,3,11,287.1992744615497,
1,None,3,11,126.70261829502701,
2,None,3,11,197.33072820383333,
1,None,3,12,127.67847939328054,
0,None,3,12,289.3835283839746,
2,None,3,12,198.85227260996635,
1,None,3,13,128.33055231462606,
0,None,3,13,290.84303766929617,
2,None,3,13,199.8692675794361,
0,None,3,14,291.8172752089465,
2,None,3,14,200.5483196398317,
1,None,3,14,128.76582510725285,
1,None,3,15,129.05618661429932,
0,None,3,15,292.4671535337238,
2,None,3,15,201.00141834631486,
1,None,3,16,129.24979791818495,
0,None,3,16,292.9004752449406,
2,None,3,16,201.3036155512368,
1,None,3,17,129.37886149172954,
0,None,3,17,293.18932186217074,
2,None,3,17,201.50511018213726,
1,None,3,18,129.46488203057243,
0,None,3,18,293.3818290107607,
2,None,3,18,201.6394350699969,
1,None,3,1,14.66331017316227,
2,None,3,1,23.15776783336814,
0,None,3,1,35.17733253012553,
1,None,3,2,40.35078863553818,
2,None,3,2,63.040566456652954,
0,None,3,2,91.78504091647787,
0,None,3,3,145.09619432506804,
1,None,3,3,64.5431863219243,
2,None,3,3,100.62116789245631,
1,None,3,4,83.78728787018882,
0,None,3,4,187.50090174469815,
2,None,3,4,130.52644775189097,
0,None,3,5,218.79400006007475,
1,None,3,5,97.98923385071383,
2,None,3,5,152.60411615470514,
1,None,3,6,108.06084119173583,
2,None,3,6,168.26636640195017,
0,None,3,6,240.9856661660193,
1,None,3,7,115.0400313330144,
0,None,3,7,256.3633288138408,
2,None,3,7,179.1232463809155,
1,None,3,8,119.80850309277682,
0,None,3,8,266.86988777201503,
2,None,3,8,186.54348303981268,
1,None,3,9,123.03771462284926,
0,None,3,9,273.98487646230535,
2,None,3,9,191.56999941517927,
2,None,3,10,194.95563018803242,
0,None,3,10,278.7757766635629,
1,None,3,10,125.21213474511448,
1,None,3,11,126.67091848021805,
2,None,3,11,197.22761879279315,
0,None,3,11,281.98987681185395,
1,None,3,12,127.647248049018,
2,None,3,12,198.74860246875082,
0,None,3,12,284.14096497251006,
1,None,3,13,128.29965948275677,
0,None,3,13,285.57835545543674,
2,None,3,13,199.76521757678478,
1,None,3,14,128.73517389193296,
2,None,3,14,200.44401264100864,
0,None,3,14,286.5378558071424,
2,None,3,15,200.8969376426972,
0,None,3,15,287.1779212169042,
1,None,3,15,129.02570622172607,
1,None,3,16,129.2194373899053,
0,None,3,16,287.6047114833856,
2,None,3,16,201.1990175246415,
0,None,3,17,287.8892118784238,
2,None,3,17,201.40043295850242,
1,None,3,17,129.34858455982746,
1,None,3,18,129.4346631096973,
0,None,3,18,288.0788273647869,
2,None,3,18,201.5347044101855,
1,None,3,1,14.647004371676605,
0,None,3,1,34.11884732267014,
2,None,3,1,23.11958080379568,
0,None,3,2,89.92095323530434,
2,None,3,2,62.98837970122696,
1,None,3,2,40.33766357821936,
0,None,3,3,142.4756823915652,
1,None,3,3,64.53571737352593,
2,None,3,3,100.55622057469328,
0,None,3,4,184.27844574791413,
1,None,3,4,83.78603281563433,
2,None,3,4,130.4513834228146,
0,None,3,5,215.1271301228766,
1,None,3,5,97.99362845816992,
2,None,3,5,152.5215414001114,
0,None,3,6,237.00357925821967,
1,None,3,6,108.06988825237664,
2,None,3,6,168.17841487054022,
1,None,3,7,115.05269072879348,
0,None,3,7,252.16283753650694,
2,None,3,7,179.03152819671934,
1,None,3,8,119.82386354102191,
0,None,3,8,262.5202321773542,
2,None,3,8,186.4491618219136,
0,None,3,9,269.53426960692815,
1,None,3,9,123.05504411803382,
2,None,3,9,191.47389504718134,
0,None,3,10,274.2572488798111,
2,None,3,10,194.8583113618164,
1,None,3,10,125.23087437220548,
2,None,3,11,197.12947602369184,
1,None,3,11,126.69065507162624,
0,None,3,11,277.42582673069916,
0,None,3,12,279.5464821255413,
1,None,3,12,127.66768278350631,
2,None,3,12,198.6499021625241,
1,None,3,13,128.32057954754723,
0,None,3,13,280.9635618861793,
2,None,3,13,199.66614068009383,
1,None,3,14,128.7564294256321,
0,None,3,14,281.9095222186961,
2,None,3,14,200.34468169396743,
2,None,3,15,200.7974354647675,
1,None,3,15,129.04719258428318,
0,None,3,15,282.5405680917864,
0,None,3,16,282.96135315851933,
2,None,3,16,201.09940001181542,
1,None,3,16,129.2410819941603,
2,None,3,17,201.30073779855744,
1,None,3,17,129.37033731344712,
0,None,3,17,283.2418566770072,
1,None,3,18,129.45648958822338,
2,None,3,18,201.43495699588144,
0,None,3,18,283.42881258780915,
2,None,3,1,23.086546695129297,
0,None,3,1,33.27991252962252,
1,None,3,1,14.637138483897976,
1,None,3,2,40.33649426531196,
0,None,3,2,88.37925126083563,
2,None,3,2,62.94134374350278,
1,None,3,3,64.5447580805128,
0,None,3,3,140.27843308119287,
2,None,3,3,100.49634114297483,
0,None,3,4,181.5641595512042,
2,None,3,4,130.38134288113005,
1,None,3,4,83.80448840512304,
1,None,3,5,98.0198306239698,
0,None,3,5,212.03392299574645,
2,None,3,5,152.44399053574804,
0,None,3,6,233.6432531854608,
2,None,3,6,168.09551372336287,
1,None,3,6,108.10206663283918,
2,None,3,7,178.9448973589291,
1,None,3,7,115.0892992381122,
0,None,3,7,248.6183846167878,
0,None,3,8,258.8505744433815,
1,None,3,8,119.86367136192845,
2,None,3,8,186.3599656203514,
2,None,3,9,191.382949297925,
1,None,3,9,123.09712158640961,
0,None,3,9,265.78019342441286,
1,None,3,10,125.27454189913965,
0,None,3,10,270.4465600126228,
2,None,3,10,194.76617899935,
1,None,3,11,126.73542648657696,
2,None,3,11,197.0365417499191,
0,None,3,11,273.5773029810959,
1,None,3,12,127.71321541567788,
0,None,3,12,275.6727288244809,
2,None,3,12,198.5564272459296,
0,None,3,13,277.0730085356194,
2,None,3,13,199.57230184119624,
1,None,3,13,128.3666344121411,
0,None,3,14,278.007792017946,
1,None,3,14,128.80284113878454,
2,None,3,14,200.25059814701225,
1,None,3,15,129.09384736320357,
2,None,3,15,200.70318748889326,
0,None,3,15,278.63140629983985,
0,None,3,16,279.04725175804623,
1,None,3,16,129.28790190994383,
2,None,3,16,201.00504160367183,
2,None,3,17,201.2063052482471,
1,None,3,17,129.417269183365,
0,None,3,17,279.32447271236464,
1,None,3,18,129.50349722195708,
0,None,3,18,279.5092474818081,
2,None,3,18,201.34047468019713,
0,None,3,1,32.62476136258668,
2,None,3,1,23.05538337567534,
1,None,3,1,14.630836643539244,
0,None,3,2,87.17671953518087,
1,None,3,2,40.34129009844841,
2,None,3,2,62.897610814029676,
0,None,3,3,138.56694276949457,
2,None,3,3,100.44106434296143,
1,None,3,3,64.56150129491506,
0,None,3,4,179.45153345923669,
2,None,3,4,130.3169054741458,
1,None,3,4,83.83167845506368,
2,None,3,5,152.37275774969112,
0,None,3,5,209.62743434140697,
1,None,3,5,98.05530792512944,
2,None,3,6,168.01942204816544,
0,None,3,6,231.02964551718804,
1,None,3,6,108.14376792245565,
1,None,3,7,115.1355200074921,
0,None,3,7,245.8620142909773,
2,None,3,7,178.8654065452135,
2,None,3,8,186.2781291339109,
0,None,3,8,255.9971214584736,
1,None,3,8,119.91310267866058,
0,None,3,9,262.86127534666394,
2,None,3,9,191.29950831901195,
