agent_id, n_trial, n_agents, iters, cost
1,None,3,4,108.38293312751954,
2,None,3,4,125.44610884286132,
0,None,3,5,205.87324207096523,
1,None,3,5,125.76424052470307,
2,None,3,5,146.70021617332648,
1,None,3,6,138.08291063088092,
0,None,3,6,226.40769159084334,
2,None,3,6,161.78097969130113,
0,None,3,7,240.63870384745124,
1,None,3,7,146.61386324735403,
2,None,3,7,172.2362380931533,
1,None,3,8,152.4388826422778,
0,None,3,8,250.36312012933902,
2,None,3,8,179.38275110494877,
0,None,3,9,256.9493960668584,
1,None,3,9,156.38108975208797,
2,None,3,9,184.22425562556836,
1,None,3,10,159.03392827099094,
0,None,3,10,261.3849763224101,
2,None,3,10,187.48549485980462,
1,None,3,11,160.81254572456845,
0,None,3,11,264.3611969168427,
2,None,3,11,189.67413395719876,
1,None,3,12,162.0021768529455,
0,None,3,12,266.3534335886646,
2,None,3,12,191.13939204396317,
0,None,3,13,267.68492663930766,
1,None,3,13,162.79661791470636,
2,None,3,13,192.11880407484838,
0,None,3,14,268.5739125431697,
1,None,3,14,163.32660701796968,
2,None,3,14,192.7727854548387,
1,None,3,15,163.67993928275948,
0,None,3,15,269.1670612704365,
2,None,3,15,193.20917058669838,
0,None,3,16,269.56265269986295,
1,None,3,16,163.91539702856105,
2,None,3,16,193.50023018143852,
1,None,3,17,164.0722610734923,
0,None,3,17,269.82641435380026,
2,None,3,17,193.69430497963393,
1,None,3,18,164.1767472966134,
0,None,3,18,270.0022479915244,
2,None,3,18,193.82368772714693,
2,None,3,1,22.021066421890087,
0,None,3,1,33.60912783828113,
1,None,3,1,20.774523679134475,
1,None,3,2,50.78494240920174,
0,None,3,2,85.54851255637465,
2,None,3,2,60.43877240430587,
0,None,3,3,134.4899036526563,
1,None,3,3,79.02788990713408,
2,None,3,3,96.64442741328853,
2,None,3,4,125.46316347571847,
1,None,3,4,101.48106330585851,
0,None,3,4,173.44101112669478,
1,None,3,5,118.04207784676078,
0,None,3,5,202.20041075173629,
2,None,3,5,146.7433319482867,
2,None,3,6,161.8422866377342,
0,None,3,6,222.60484748907245,
1,None,3,6,129.7801314555638,
2,None,3,7,172.30994470448366,
0,None,3,7,236.75010363923548,
1,None,3,7,137.90953823198421,
2,None,3,8,179.46478672034405,
1,None,3,8,143.46076000621028,
0,None,3,8,246.41847506194972,
0,None,3,9,252.96829364394827,
2,None,3,9,184.31183383748547,
1,None,3,9,147.21793192902751,
1,None,3,10,149.7464337970765,
2,None,3,10,187.576738904775,
0,None,3,10,257.38020574577365,
0,None,3,11,260.34106764965793,
2,None,3,11,189.76779262322106,
1,None,3,11,151.44181030948468,
0,None,3,12,262.32333286600976,
2,None,3,12,191.23463670451852,
1,None,3,12,152.57584761073988,
0,None,3,13,263.64834534477524,
2,None,3,13,192.21508839715472,
1,None,3,13,153.33321801179505,
0,None,3,14,264.53311379855523,
2,None,3,14,192.86975032022545,
1,None,3,14,153.83851346601026,
2,None,3,15,193.30658043882767,
1,None,3,15,154.17540779334138,
0,None,3,15,265.1235137837555,
0,None,3,16,265.51731093741597,
2,None,3,16,193.59793074947243,
1,None,3,16,154.3999280045531,
0,None,3,17,265.77989955150747,
2,None,3,17,193.79219534451772,
1,None,3,17,154.54951643326734,
2,None,3,18,193.92170192990136,
0,None,3,18,265.9549651466709,
1,None,3,18,154.64916379076422,
0,None,3,1,31.96047932624494,
1,None,3,1,18.721665902852394,
2,None,3,1,21.956830302509218,
1,None,3,2,47.5480384871772,
0,None,3,2,83.5986236949177,
2,None,3,2,60.420431687854794,
2,None,3,3,96.6675007300907,
1,None,3,3,74.67373718282866,
0,None,3,3,132.2720495635453,
0,None,3,4,171.020430520319,
1,None,3,4,96.23728234960925,
2,None,3,4,125.51796008938854,
0,None,3,5,199.6366287494565,
1,None,3,5,112.14155841770463,
2,None,3,5,146.8207223926917,
1,None,3,6,123.41397878175763,
2,None,3,6,161.93516035193585,
0,None,3,6,219.94332464942096,
1,None,3,7,131.2209273292119,
2,None,3,7,172.41319564880288,
0,None,3,7,234.0230889217336,
1,None,3,8,136.5520420740987,
2,None,3,8,179.57489964515895,
0,None,3,8,243.6480212243005,
1,None,3,9,140.16033642565617,
2,None,3,9,184.42644615681314,
0,None,3,9,250.16918652054298,
1,None,3,10,142.58873076894398,
0,None,3,10,254.56225142486474,
2,None,3,10,187.6942855333887,
0,None,3,11,257.51073098816687,
2,None,3,11,189.8872460708917,
1,None,3,11,144.2170521497283,
1,None,3,12,145.3062878073676,
0,None,3,12,259.4848629148101,
2,None,3,12,191.35532628497614,
0,None,3,13,260.8045311060729,
1,None,3,13,146.03377530866933,
2,None,3,13,192.33657796871847,
1,None,3,14,146.51916120017796,
0,None,3,14,261.68578541872785,
2,None,3,14,192.9917569790193,
1,None,3,15,146.84280076348776,
0,None,3,15,262.2738726322285,
2,None,3,15,193.42892100051253,
0,None,3,16,262.6661462025824,
1,None,3,16,147.05850113091415,
2,None,3,16,193.72048675055913,
1,None,3,17,147.2022227729306,
0,None,3,17,262.9277301353992,
2,None,3,17,193.91489025076274,
1,None,3,18,147.29796856700202,
2,None,3,18,194.04448633536657,
0,None,3,18,263.1021325815157,
1,None,3,1,17.299121408633994,
2,None,3,1,21.923793533606386,
0,None,3,1,30.85721433746647,
2,None,3,2,60.4273214143786,
1,None,3,2,45.210792337795176,
0,None,3,2,82.30206263876883,
2,None,3,3,96.70954487814232,
0,None,3,3,130.80067007002512,
1,None,3,3,71.47284343267509,
0,None,3,4,169.41476696715142,
1,None,3,4,92.34829670230843,
2,None,3,4,125.58633516501779,
1,None,3,5,107.74439455130718,
0,None,3,5,197.93476206454235,
2,None,3,5,146.90746284800235,
2,None,3,6,162.03424010017136,
1,None,3,6,118.65640920270516,
0,None,3,6,218.17492736465232,
0,None,3,7,232.2095630495057,
2,None,3,7,172.52039044212262,
1,None,3,7,126.21372902987375,
1,None,3,8,131.37443666244613,
2,None,3,8,179.68736306613246,
0,None,3,8,241.80421804408368,
1,None,3,9,134.86746985499212,
0,None,3,9,248.30519640703696,
2,None,3,9,184.54230274710028,
0,None,3,10,252.68484846970964,
2,None,3,10,187.81231605685085,
1,None,3,10,137.21836567305374,
0,None,3,11,255.62443193641505,
2,None,3,11,190.00666448072727,
1,None,3,11,138.79478204260735,
0,None,3,12,257.5926679327402,
2,None,3,12,191.47562851844643,
1,None,3,12,139.8493437993815,
1,None,3,13,140.55370817411196,
0,None,3,13,258.9084290618166,
2,None,3,13,192.45744194147474,
0,None,3,14,259.7870936426676,
2,None,3,14,193.1129774023743,
1,None,3,14,141.02369173962754,
1,None,3,15,141.33707986368506,
0,None,3,15,260.37346351090474,
2,None,3,15,193.55036727520402,
0,None,3,16,260.7645976018833,
1,None,3,16,141.54596075548815,
2,None,3,16,193.84207592087094,
0,None,3,17,261.0254250136788,
1,None,3,17,141.68514759953428,
2,None,3,17,194.03656969628295,
0,None,3,18,261.19932488193734,
1,None,3,18,141.7778786155302,
2,None,3,18,194.16622272217117,
2,None,3,19,194.2526417962662,
1,None,3,19,141.83965295605043,
2,None,3,1,21.90935710754098,
0,None,3,1,30.141919660683488,
1,None,3,1,16.335334556131805,
1,None,3,2,43.55936879931057,
0,None,3,2,81.47690024933024,
2,None,3,2,60.44545747320799,
1,None,3,3,69.17290099294524,
0,None,3,3,129.87412824456254,
2,None,3,3,96.75556872212408,
1,None,3,4,89.53210658154208,
0,None,3,4,168.4089430122982,
2,None,3,4,125.65269248499747,
0,None,3,5,196.87119443110416,
1,None,3,5,104.54722677542304,
2,None,3,5,146.9876327543269,
0,None,3,6,217.07081048083504,
2,None,3,6,162.12344961377235,
1,None,3,6,115.18923627279484,
0,None,3,7,231.07754628751437,
1,None,3,7,122.55966476314124,
2,None,3,7,172.6153896263737,
0,None,3,8,240.65323202562757,
2,None,3,8,179.78602117397193,
1,None,3,8,127.59287249905033,
0,None,3,9,247.1414040843187,
2,None,3,9,184.64325283864451,
1,None,3,9,130.9997184102034,
0,None,3,10,251.51244677029177,
1,None,3,10,133.2926979967921,
2,None,3,10,187.91469280998183,
0,None,3,11,254.44625648303406,
1,None,3,11,134.83034668829444,
2,None,3,11,190.10992485592772,
0,None,3,12,256.41062562806457,
1,None,3,12,135.85902497054033,
2,None,3,12,191.57943379680958,
0,None,3,13,257.7237987606032,
2,None,3,13,192.5615818333823,
1,None,3,13,136.54613769951283,
0,None,3,14,258.6007317002023,
1,None,3,14,137.00463607064742,
2,None,3,14,193.21732187041124,
0,None,3,15,259.18594292793284,
1,None,3,15,137.31038393174643,
2,None,3,15,193.6548362089464,
0,None,3,16,259.57630166835423,
2,None,3,16,193.9466201575557,
1,None,3,16,137.51418499827378,
0,None,3,17,259.83661011471605,
1,None,3,17,137.64999560764983,
2,None,3,17,194.14115919194404,
1,None,3,18,137.74048321072954,
0,None,3,18,260.0101625402736,
2,None,3,18,194.2708392040955,
0,None,3,1,29.694245315105473,
1,None,3,1,15.696675665486927,
2,None,3,1,21.905259776988455,
0,None,3,2,80.9788638522829,
1,None,3,2,42.41713040328451,
2,None,3,2,60.46614871008989,
2,None,3,3,96.79669383041136,
0,None,3,3,129.32757509765426,
1,None,3,3,67.55692142842672,
0,None,3,4,167.82304393214065,
1,None,3,4,87.53975879871456,
2,None,3,4,125.70814730412654,
1,None,3,5,102.27759734664029,
0,None,3,5,196.25570306594796,
2,None,3,5,147.05243128216523,
2,None,3,6,162.19410121205084,
1,None,3,6,112.72338324249614,
0,None,3,6,216.4339307208155,
2,None,3,7,172.68961605927285,
1,None,3,7,119.95816953995448,
0,None,3,7,230.42556138767395,
1,None,3,8,124.89895084847151,
2,None,3,8,179.86239154763467,
0,None,3,8,239.99073035770004,
0,None,3,9,246.47164649809514,
1,None,3,9,128.2433868081719,
2,None,3,9,184.72088963816626,
2,None,3,10,187.99306681401922,
1,None,3,10,130.4944705555906,
0,None,3,10,250.83771269164328,
1,None,3,11,132.00410172189314,
2,None,3,11,190.18872115495378,
0,None,3,11,253.76812272735384,
0,None,3,12,255.73017559965913,
1,None,3,12,133.01409055080043,
2,None,3,12,191.6584673257576,
1,None,3,13,133.6887570016616,
0,None,3,13,257.0417735174823,
2,None,3,13,192.6407452547838,
1,None,3,14,134.13897594770424,
0,None,3,14,257.91763660610667,
2,None,3,14,193.29655387861573,
1,None,3,15,134.4392203145434,
2,None,3,15,193.7341024623386,
0,None,3,15,258.5021219046537,
0,None,3,16,258.8919884319612,
1,None,3,16,134.63936492018348,
2,None,3,16,194.02590191477466,
0,None,3,17,259.1519633249068,
2,None,3,17,194.2204466017589,
1,None,3,17,134.77274702633196,
1,None,3,18,134.8616220548959,
0,None,3,18,259.32528982087257,
2,None,3,18,194.35012738320066,
2,None,3,19,194.4365609806915,
0,None,3,1,29.425315943456596,
1,None,3,1,15.282523379292831,
2,None,3,1,21.906317688711766,
0,None,3,2,80.69807560659503,
1,None,3,2,41.64333997344145,
2,None,3,2,60.48451061074657,
0,None,3,3,129.03252946555983,
1,None,3,3,66.44605687594513,
2,None,3,3,96.82847563741251,
2,None,3,4,125.7487080086921,
1,None,3,4,86.16190228616456,
0,None,3,4,167.51457900661103,
1,None,3,5,100.70353723069647,
0,None,3,5,195.9359537678693,
2,None,3,5,147.09826458787282,
1,None,3,6,111.01078063253723,
2,None,3,6,162.24292129723037,
0,None,3,6,216.10527573386338,
1,None,3,7,118.14998306051108,
0,None,3,7,230.09015096934783,
2,None,3,7,172.7400407437055,
2,None,3,8,179.91362575207094,
1,None,3,8,123.02574646287408,
0,None,3,8,239.6503285348468,
1,None,3,9,126.32634858729925,
0,None,3,9,246.12762310657254,
2,None,3,9,184.77249495851908,
0,None,3,10,250.49109553429898,
2,None,3,10,188.04481232618528,
1,None,3,10,128.54804879299655,
1,None,3,11,130.038055871984,
2,None,3,11,190.24049248389662,
0,None,3,11,253.41966555146237,
0,None,3,12,255.38042246640825,
1,None,3,12,131.03497023925325,
2,None,3,12,191.71021330802085,
2,None,3,13,192.6924475619598,
0,None,3,13,256.6911126783498,
1,None,3,13,131.70093969529296,
0,None,3,14,257.5663427907982,
2,None,3,14,193.34821019389776,
1,None,3,14,132.14537951090057,
2,None,3,15,193.78571745675094,
1,None,3,15,132.44178627853992,
0,None,3,15,258.1503882653126,
2,None,3,16,194.07748261086837,
0,None,3,16,258.5399500837008,
1,None,3,16,132.63938368000993,
1,None,3,17,132.77107556516023,
0,None,3,17,258.7997144029061,
2,None,3,17,194.27200014519784,
1,None,3,18,132.85882923499693,
2,None,3,18,194.4016600953709,
0,None,3,18,258.97289569201877,
1,None,3,19,132.91729864853244,
1,None,3,1,15.019492381713045,
2,None,3,1,21.909448524281455,
0,None,3,1,29.271681936407415,
1,None,3,2,41.129634241146356,
0,None,3,2,80.55425152148216,
2,None,3,2,60.498248203679154,
1,None,3,3,65.6985570034965,
2,None,3,3,96.84947183133164,
0,None,3,3,128.8936117846417,
1,None,3,4,85.22995927616978,
0,None,3,4,167.3766703363492,
2,None,3,4,125.77368247779226,
1,None,3,5,99.63651457768304,
2,None,3,5,147.12503808201922,
0,None,3,5,195.7969054425469,
1,None,3,6,109.84865805348284,
0,None,3,6,215.96421401877654,
2,None,3,6,162.27026510819312,
0,None,3,7,229.9469307032611,
1,None,3,7,116.92241964717125,
2,None,3,7,172.76734593703782,
0,None,3,8,239.5051517111654,
1,None,3,8,121.75377248720814,
2,None,3,8,179.94063842674632,
1,None,3,9,125.02449665966321,
0,None,3,9,245.98081724586962,
2,None,3,9,184.79914604124502,
1,None,3,10,127.22620676515173,
0,None,3,10,250.34300042621396,
2,None,3,10,188.0711191429557,
1,None,3,11,128.702886683173,
0,None,3,11,253.27058348307764,
2,None,3,11,190.26650595049546,
2,None,3,12,191.73599165339346,
0,None,3,12,255.23060216117833,
1,None,3,12,129.69093629710278,
0,None,3,13,256.5407494368775,
1,None,3,13,130.35101791703556,
2,None,3,13,192.71804457339846,
1,None,3,14,130.79155080838203,
0,None,3,14,257.41558531737485,
2,None,3,14,193.37367097454083,
1,None,3,15,131.08536664991993,
0,None,3,15,257.9993473690038,
2,None,3,15,193.81107780586396,
1,None,3,16,131.28124648103054,
0,None,3,16,258.3887070384697,
2,None,3,16,194.1027699614014,
1,None,3,17,131.4118000095276,
0,None,3,17,258.64832810612893,
2,None,3,17,194.2972350151737,
0,None,3,18,258.82140842431136,
1,None,3,18,131.49879930133136,
2,None,3,18,194.42685756258297,
None,3,2.3000000000000007,True,461.14106985793876,10,0.1,0.3,False,1.0188134549131538,0.19400960572475098, 100,[0.09  0.051 0.059],
